No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     30440    94.5625    63.0946    -83.334       -83.334      3225922315.44      1398.18279      1398.18279      1398.18279
     30442    94.5629    63.0938    -83.327       -83.327      3226347942.73      1398.23815      1398.23815      1398.23815
     30444    94.5632    63.0962    -83.320       -83.320      3226773943.02      1398.29354      1398.29354      1398.29354
     30446    94.5636    63.0986    -83.312       -83.312      3227200263.17      1398.34895      1398.34895      1398.34895
     30448    94.5639    63.1010    -83.305       -83.305      3227626813.80      1398.40439      1398.40439      1398.40439
     30450    94.5643    63.1034    -83.298       -83.298      3228053478.59      1398.45982      1398.45982      1398.45982
     30452    94.5646    63.1059    -83.291       -83.291      3228480219.29      1398.51526      1398.51526      1398.51526
     30454    94.5650    63.1050    -83.284       -83.284      3228906954.95      1398.57070      1398.57070      1398.57070
     30456    94.5653    63.1074    -83.277       -83.277      3229333258.24      1398.62610      1398.62610      1398.62610
     30458    94.5657    63.1066    -83.270       -83.270      3229759158.39      1398.68145      1398.68145      1398.68145
     30460    94.5660    63.1057    -83.263       -83.263      3230184910.85      1398.73680      1398.73680      1398.73680
     30462    94.5664    63.1049    -83.255       -83.255      3230610464.00      1398.79212      1398.79212      1398.79212
     30464    94.5667    63.1073    -83.248       -83.248      3231036137.41      1398.84744      1398.84744      1398.84744
     30466    94.5671    63.1097    -83.241       -83.241      3231461937.60      1398.90278      1398.90278      1398.90278
     30468    94.5674    63.1121    -83.234       -83.234      3231887946.87      1398.95812      1398.95812      1398.95812
     30470    94.5678    63.1145    -83.227       -83.227      3232313909.98      1399.01347      1399.01347      1399.01347
     30472    94.5681    63.1170    -83.220       -83.220      3232739996.83      1399.06881      1399.06881      1399.06881
     30474    94.5685    63.1194    -83.213       -83.213      3233166449.98      1399.12419      1399.12419      1399.12419
     30476    94.5688    63.1218    -83.205       -83.205      3233592848.04      1399.17956      1399.17956      1399.17956
     30478    94.5692    63.1209    -83.198       -83.198      3234018835.65      1399.23489      1399.23489      1399.23489
     30480    94.5695    63.1234    -83.191       -83.191      3234445067.25      1399.29023      1399.29023      1399.29023
     30482    94.5699    63.1225    -83.184       -83.184      3234871329.78      1399.34558      1399.34558      1399.34558
     30484    94.5702    63.1249    -83.177       -83.177      3235297625.02      1399.40092      1399.40092      1399.40092
     30486    94.5706    63.1273    -83.170       -83.170      3235724201.65      1399.45629      1399.45629      1399.45629
     30488    94.5709    63.1298    -83.163       -83.163      3236150938.61      1399.51166      1399.51166      1399.51166
     30490    94.5713    63.1289    -83.156       -83.156      3236577805.06      1399.56704      1399.56704      1399.56704
     30492    94.5716    63.1313    -83.149       -83.149      3237004937.21      1399.62244      1399.62244      1399.62244
     30494    94.5720    63.1305    -83.141       -83.141      3237431968.49      1399.67783      1399.67783      1399.67783
     30496    94.5723    63.1329    -83.134       -83.134      3237858886.66      1399.73321      1399.73321      1399.73321
     30498    94.5727    63.1320    -83.127       -83.127      3238285906.53      1399.78859      1399.78859      1399.78859
     30500    94.5730    63.1344    -83.120       -83.120      3238713327.09      1399.84400      1399.84400      1399.84400
     30502    94.5734    63.1303    -83.113       -83.113      3239140664.25      1399.89940      1399.89940      1399.89940
     30504    94.5737    63.1294    -83.106       -83.106      3239567878.94      1399.95479      1399.95479      1399.95479
     30506    94.5741    63.1318    -83.099       -83.099      3239995051.04      1400.01017      1400.01017      1400.01017
     30508    94.5744    63.1277    -83.092       -83.092      3240422139.82      1400.06554      1400.06554      1400.06554
     30510    94.5748    63.1301    -83.085       -83.085      3240849226.89      1400.12091      1400.12091      1400.12091
     30512    94.5751    63.1325    -83.078       -83.078      3241276496.94      1400.17628      1400.17628      1400.17628
     30514    94.5755    63.1317    -83.071       -83.071      3241703785.85      1400.23166      1400.23166      1400.23166
     30516    94.5758    63.1341    -83.064       -83.064      3242131040.90      1400.28703      1400.28703      1400.28703
     30518    94.5762    63.1332    -83.057       -83.057      3242557908.80      1400.34236      1400.34236      1400.34236
     30520    94.5765    63.1356    -83.050       -83.050      3242984841.26      1400.39769      1400.39769      1400.39769
     30522    94.5769    63.1348    -83.043       -83.043      3243411662.34      1400.45301      1400.45301      1400.45301
     30524    94.5772    63.1372    -83.036       -83.036      3243838864.89      1400.50836      1400.50836      1400.50836
     30526    94.5776    63.1363    -83.029       -83.029      3244266102.16      1400.56371      1400.56371      1400.56371
     30528    94.5779    63.1355    -83.021       -83.021      3244693344.79      1400.61906      1400.61906      1400.61906
     30530    94.5783    63.1379    -83.014       -83.014      3245120494.90      1400.67439      1400.67439      1400.67439
     30532    94.5786    63.1403    -83.007       -83.007      3245547460.04      1400.72971      1400.72971      1400.72971
     30534    94.5789    63.1427    -82.999       -82.999      3245974816.64      1400.78505      1400.78505      1400.78505
     30536    94.5793    63.1451    -82.992       -82.992      3246401680.91      1400.84035      1400.84035      1400.84035
     30538    94.5796    63.1476    -82.984       -82.984      3246828876.79      1400.89567      1400.89567      1400.89567
     30540    94.5800    63.1434    -82.977       -82.977      3247255989.49      1400.95099      1400.95099      1400.95099
     30542    94.5804    63.1458    -82.969       -82.969      3247683390.73      1401.00632      1401.00632      1401.00632
     30544    94.5807    63.1482    -82.962       -82.962      3248110609.71      1401.06164      1401.06164      1401.06164
     30546    94.5811    63.1507    -82.955       -82.955      3248537794.10      1401.11694      1401.11694      1401.11694
     30548    94.5814    63.1531    -82.947       -82.947      3248964898.78      1401.17224      1401.17224      1401.17224
     30550    94.5817    63.1522    -82.940       -82.940      3249392087.11      1401.22754      1401.22754      1401.22754
     30552    94.5821    63.1546    -82.932       -82.932      3249818783.29      1401.28280      1401.28280      1401.28280
     30554    94.5824    63.1570    -82.925       -82.925      3250245719.81      1401.33807      1401.33807      1401.33807
     30556    94.5828    63.1594    -82.918       -82.918      3250672734.18      1401.39335      1401.39335      1401.39335
     30558    94.5831    63.1586    -82.910       -82.910      3251099704.44      1401.44862      1401.44862      1401.44862
     30560    94.5835    63.1577    -82.903       -82.903      3251526606.05      1401.50387      1401.50387      1401.50387
     30562    94.5838    63.1569    -82.895       -82.895      3251953725.53      1401.55915      1401.55915      1401.55915
     30564    94.5842    63.1593    -82.888       -82.888      3252380784.19      1401.61441      1401.61441      1401.61441
     30566    94.5845    63.1617    -82.881       -82.881      3252807757.96      1401.66967      1401.66967      1401.66967
     30568    94.5849    63.1608    -82.874       -82.874      3253234843.39      1401.72493      1401.72493      1401.72493
     30570    94.5852    63.1632    -82.867       -82.867      3253662089.55      1401.78020      1401.78020      1401.78020
     30572    94.5856    63.1656    -82.860       -82.860      3254089487.72      1401.83548      1401.83548      1401.83548
     30574    94.5859    63.1648    -82.852       -82.852      3254516609.32      1401.89073      1401.89073      1401.89073
     30576    94.5863    63.1672    -82.845       -82.845      3254943739.47      1401.94598      1401.94598      1401.94598
     30578    94.5866    63.1663    -82.838       -82.838      3255370922.08      1402.00123      1402.00123      1402.00123
     30580    94.5870    63.1655    -82.831       -82.831      3255798310.74      1402.05649      1402.05649      1402.05649
     30582    94.5873    63.1679    -82.824       -82.824      3256225686.75      1402.11175      1402.11175      1402.11175
     30584    94.5877    63.1703    -82.817       -82.817      3256653016.62      1402.16701      1402.16701      1402.16701
     30586    94.5880    63.1727    -82.809       -82.809      3257080315.49      1402.22225      1402.22225      1402.22225
     30588    94.5884    63.1751    -82.802       -82.802      3257507654.80      1402.27750      1402.27750      1402.27750
     30590    94.5887    63.1742    -82.795       -82.795      3257934874.10      1402.33273      1402.33273      1402.33273
     30592    94.5891    63.1766    -82.788       -82.788      3258362352.98      1402.38798      1402.38798      1402.38798
     30594    94.5894    63.1791    -82.781       -82.781      3258789950.15      1402.44324      1402.44324      1402.44324
     30596    94.5898    63.1815    -82.774       -82.774      3259217777.17      1402.49851      1402.49851      1402.49851
     30598    94.5901    63.1806    -82.767       -82.767      3259645587.03      1402.55378      1402.55378      1402.55378
     30600    94.5904    63.1797    -82.759       -82.759      3260073260.19      1402.60903      1402.60903      1402.60903
     30602    94.5908    63.1789    -82.752       -82.752      3260500914.70      1402.66428      1402.66428      1402.66428
     30604    94.5911    63.1813    -82.745       -82.745      3260928583.98      1402.71952      1402.71952      1402.71952
     30606    94.5915    63.1837    -82.738       -82.738      3261356729.08      1402.77481      1402.77481      1402.77481
     30608    94.5918    63.1796    -82.731       -82.731      3261784791.07      1402.83008      1402.83008      1402.83008
     30610    94.5922    63.1820    -82.724       -82.724      3262212364.92      1402.88530      1402.88530      1402.88530
     30612    94.5925    63.1844    -82.716       -82.716      3262640045.77      1402.94054      1402.94054      1402.94054
     30614    94.5929    63.1868    -82.709       -82.709      3263067477.26      1402.99574      1402.99574      1402.99574
     30616    94.5932    63.1859    -82.702       -82.702      3263494589.03      1403.05092      1403.05092      1403.05092
     30618    94.5936    63.1883    -82.695       -82.695      3263921794.04      1403.10610      1403.10610      1403.10610
     30620    94.5939    63.1907    -82.687       -82.687      3264348961.53      1403.16127      1403.16127      1403.16127
     30622    94.5942    63.1931    -82.680       -82.680      3264776176.25      1403.21645      1403.21645      1403.21645
     30624    94.5946    63.1955    -82.673       -82.673      3265203493.33      1403.27162      1403.27162      1403.27162
     30626    94.5949    63.1947    -82.666       -82.666      3265630709.22      1403.32679      1403.32679      1403.32679
     30628    94.5953    63.1971    -82.658       -82.658      3266058260.96      1403.38198      1403.38198      1403.38198
     30630    94.5956    63.1995    -82.651       -82.651      3266485880.84      1403.43718      1403.43718      1403.43718
     30632    94.5960    63.2019    -82.644       -82.644      3266913017.47      1403.49233      1403.49233      1403.49233
     30634    94.5963    63.2010    -82.636       -82.636      3267340289.54      1403.54748      1403.54748      1403.54748
     30636    94.5967    63.2034    -82.629       -82.629      3267767279.81      1403.60261      1403.60261      1403.60261
     30638    94.5970    63.2058    -82.622       -82.622      3268194564.87      1403.65776      1403.65776      1403.65776
     30640    94.5974    63.2082    -82.615       -82.615      3268621639.29      1403.71289      1403.71289      1403.71289
     30642    94.5977    63.2074    -82.607       -82.607      3269048387.83      1403.76799      1403.76799      1403.76799
     30644    94.5981    63.2065    -82.600       -82.600      3269475272.82      1403.82310      1403.82310      1403.82310
     30646    94.5984    63.2089    -82.593       -82.593      3269901810.63      1403.87817      1403.87817      1403.87817
     30648    94.5988    63.2113    -82.585       -82.585      3270328745.23      1403.93327      1403.93327      1403.93327
     30650    94.5991    63.2072    -82.578       -82.578      3270755597.12      1403.98836      1403.98836      1403.98836
     30652    94.5995    63.2063    -82.571       -82.571      3271182566.10      1404.04346      1404.04346      1404.04346
     30654    94.5998    63.2022    -82.563       -82.563      3271609452.38      1404.09855      1404.09855      1404.09855
     30656    94.6002    63.2046    -82.556       -82.556      3272036222.94      1404.15363      1404.15363      1404.15363
     30658    94.6005    63.2037    -82.549       -82.549      3272462948.70      1404.20869      1404.20869      1404.20869
     30660    94.6009    63.2029    -82.541       -82.541      3272889536.98      1404.26375      1404.26375      1404.26375
     30662    94.6012    63.2053    -82.534       -82.534      3273315987.62      1404.31878      1404.31878      1404.31878
     30664    94.6016    63.2044    -82.527       -82.527      3273742501.03      1404.37382      1404.37382      1404.37382
     30666    94.6019    63.2068    -82.520       -82.520      3274169396.85      1404.42889      1404.42889      1404.42889
     30668    94.6023    63.2059    -82.512       -82.512      3274596106.36      1404.48394      1404.48394      1404.48394
     30670    94.6026    63.2083    -82.505       -82.505      3275022869.90      1404.53898      1404.53898      1404.53898
     30672    94.6029    63.2075    -82.498       -82.498      3275449742.43      1404.59404      1404.59404      1404.59404
     30674    94.6033    63.2066    -82.490       -82.490      3275876811.00      1404.64911      1404.64911      1404.64911
     30676    94.6036    63.2058    -82.483       -82.483      3276304001.96      1404.70418      1404.70418      1404.70418
     30678    94.6040    63.2082    -82.476       -82.476      3276731412.77      1404.75927      1404.75927      1404.75927
     30680    94.6043    63.2106    -82.468       -82.468      3277158852.43      1404.81436      1404.81436      1404.81436
     30682    94.6047    63.2097    -82.461       -82.461      3277586295.92      1404.86945      1404.86945      1404.86945
     30684    94.6050    63.2088    -82.454       -82.454      3278013550.34      1404.92451      1404.92451      1404.92451
     30686    94.6054    63.2112    -82.446       -82.446      3278440765.79      1404.97957      1404.97957      1404.97957
     30688    94.6057    63.2136    -82.439       -82.439      3278867797.59      1405.03461      1405.03461      1405.03461
     30690    94.6061    63.2160    -82.432       -82.432      3279295278.64      1405.08968      1405.08968      1405.08968
     30692    94.6064    63.2184    -82.424       -82.424      3279722529.26      1405.14474      1405.14474      1405.14474
     30694    94.6068    63.2176    -82.417       -82.417      3280149596.57      1405.19977      1405.19977      1405.19977
     30696    94.6071    63.2167    -82.410       -82.410      3280576590.92      1405.25479      1405.25479      1405.25479
     30698    94.6075    63.2191    -82.402       -82.402      3281003592.13      1405.30981      1405.30981      1405.30981
     30700    94.6078    63.2215    -82.395       -82.395      3281430954.51      1405.36486      1405.36486      1405.36486
     30702    94.6081    63.2206    -82.388       -82.388      3281858405.71      1405.41991      1405.41991      1405.41991
     30704    94.6085    63.2230    -82.381       -82.381      3282285641.60      1405.47493      1405.47493      1405.47493
     30706    94.6088    63.2222    -82.373       -82.373      3282713030.08      1405.52997      1405.52997      1405.52997
     30708    94.6092    63.2181    -82.366       -82.366      3283140336.00      1405.58500      1405.58500      1405.58500
     30710    94.6095    63.2204    -82.359       -82.359      3283568026.64      1405.64006      1405.64006      1405.64006
     30712    94.6099    63.2228    -82.351       -82.351      3283995499.90      1405.69509      1405.69509      1405.69509
     30714    94.6102    63.2220    -82.344       -82.344      3284423059.00      1405.75013      1405.75013      1405.75013
     30716    94.6106    63.2179    -82.337       -82.337      3284850535.54      1405.80516      1405.80516      1405.80516
     30718    94.6109    63.2203    -82.329       -82.329      3285278113.76      1405.86019      1405.86019      1405.86019
     30720    94.6113    63.2227    -82.322       -82.322      3285705985.73      1405.91524      1405.91524      1405.91524
     30722    94.6116    63.2218    -82.315       -82.315      3286133858.21      1405.97029      1405.97029      1405.97029
     30724    94.6120    63.2209    -82.308       -82.308      3286561721.22      1406.02534      1406.02534      1406.02534
     30726    94.6123    63.2233    -82.300       -82.300      3286989361.69      1406.08036      1406.08036      1406.08036
     30728    94.6127    63.2225    -82.293       -82.293      3287417025.85      1406.13539      1406.13539      1406.13539
     30730    94.6130    63.2216    -82.286       -82.286      3287844781.78      1406.19041      1406.19041      1406.19041
     30732    94.6133    63.2240    -82.278       -82.278      3288272702.49      1406.24545      1406.24545      1406.24545
     30734    94.6137    63.2231    -82.271       -82.271      3288700466.92      1406.30047      1406.30047      1406.30047
     30736    94.6140    63.2255    -82.264       -82.264      3289128501.00      1406.35551      1406.35551      1406.35551
     30738    94.6144    63.2247    -82.257       -82.257      3289556451.99      1406.41054      1406.41054      1406.41054
     30740    94.6147    63.2238    -82.249       -82.249      3289984596.06      1406.46558      1406.46558      1406.46558
     30742    94.6151    63.2262    -82.242       -82.242      3290413123.50      1406.52065      1406.52065      1406.52065
     30744    94.6154    63.2253    -82.235       -82.235      3290841577.26      1406.57571      1406.57571      1406.57571
     30746    94.6158    63.2245    -82.227       -82.227      3291270270.40      1406.63079      1406.63079      1406.63079
     30748    94.6161    63.2269    -82.220       -82.220      3291699044.01      1406.68587      1406.68587      1406.68587
     30750    94.6165    63.2260    -82.212       -82.212      3292127947.22      1406.74096      1406.74096      1406.74096
     30752    94.6168    63.2284    -82.205       -82.205      3292556917.77      1406.79605      1406.79605      1406.79605
     30754    94.6172    63.2308    -82.198       -82.198      3292986179.18      1406.85116      1406.85116      1406.85116
     30756    94.6175    63.2332    -82.190       -82.190      3293415567.39      1406.90628      1406.90628      1406.90628
     30758    94.6178    63.2356    -82.183       -82.183      3293845000.23      1406.96140      1406.96140      1406.96140
     30760    94.6182    63.2380    -82.176       -82.176      3294274786.06      1407.01654      1407.01654      1407.01654
     30762    94.6185    63.2404    -82.169       -82.169      3294705096.29      1407.07173      1407.07173      1407.07173
     30764    94.6189    63.2428    -82.161       -82.161      3295135865.58      1407.12695      1407.12695      1407.12695
     30766    94.6192    63.2451    -82.154       -82.154      3295566327.61      1407.18214      1407.18214      1407.18214
     30768    94.6196    63.2475    -82.147       -82.147      3295996753.20      1407.23733      1407.23733      1407.23733
     30770    94.6199    63.2467    -82.140       -82.140      3296426886.58      1407.29249      1407.29249      1407.29249
     30772    94.6203    63.2491    -82.133       -82.133      3296856398.95      1407.34759      1407.34759      1407.34759
     30774    94.6206    63.2514    -82.125       -82.125      3297285879.65      1407.40268      1407.40268      1407.40268
     30776    94.6209    63.2538    -82.118       -82.118      3297715663.15      1407.45780      1407.45780      1407.45780
     30778    94.6213    63.2530    -82.111       -82.111      3298145199.07      1407.51289      1407.51289      1407.51289
     30780    94.6216    63.2554    -82.104       -82.104      3298575051.40      1407.56801      1407.56801      1407.56801
     30782    94.6220    63.2577    -82.097       -82.097      3299004619.48      1407.62309      1407.62309      1407.62309
     30784    94.6223    63.2569    -82.090       -82.090      3299434147.74      1407.67818      1407.67818      1407.67818
     30786    94.6227    63.2593    -82.083       -82.083      3299863566.95      1407.73324      1407.73324      1407.73324
     30788    94.6230    63.2584    -82.075       -82.075      3300293178.07      1407.78832      1407.78832      1407.78832
     30790    94.6234    63.2576    -82.068       -82.068      3300722786.82      1407.84340      1407.84340      1407.84340
     30792    94.6237    63.2599    -82.061       -82.061      3301152767.06      1407.89851      1407.89851      1407.89851
     30794    94.6241    63.2623    -82.054       -82.054      3301583041.70      1407.95363      1407.95363      1407.95363
     30796    94.6244    63.2647    -82.047       -82.047      3302013229.53      1408.00875      1408.00875      1408.00875
     30798    94.6247    63.2638    -82.039       -82.039      3302443242.13      1408.06385      1408.06385      1408.06385
     30800    94.6251    63.2662    -82.032       -82.032      3302873304.23      1408.11894      1408.11894      1408.11894
     30802    94.6254    63.2686    -82.025       -82.025      3303303389.36      1408.17404      1408.17404      1408.17404
     30804    94.6258    63.2710    -82.018       -82.018      3303733305.56      1408.22912      1408.22912      1408.22912
     30806    94.6261    63.2734    -82.011       -82.011      3304163570.88      1408.28422      1408.28422      1408.28422
     30808    94.6265    63.2725    -82.003       -82.003      3304593792.29      1408.33932      1408.33932      1408.33932
     30810    94.6268    63.2717    -81.996       -81.996      3305024055.92      1408.39441      1408.39441      1408.39441
     30812    94.6272    63.2708    -81.989       -81.989      3305454507.71      1408.44952      1408.44952      1408.44952
     30814    94.6275    63.2732    -81.981       -81.981      3305884990.04      1408.50463      1408.50463      1408.50463
     30816    94.6278    63.2756    -81.974       -81.974      3306315712.87      1408.55976      1408.55976      1408.55976
     30818    94.6282    63.2780    -81.966       -81.966      3306746286.52      1408.61487      1408.61487      1408.61487
     30820    94.6285    63.2803    -81.959       -81.959      3307177031.84      1408.66999      1408.66999      1408.66999
     30822    94.6289    63.2795    -81.951       -81.951      3307607929.11      1408.72512      1408.72512      1408.72512
     30824    94.6292    63.2819    -81.944       -81.944      3308038625.31      1408.78022      1408.78022      1408.78022
     30826    94.6296    63.2810    -81.937       -81.937      3308469547.27      1408.83535      1408.83535      1408.83535
     30828    94.6299    63.2834    -81.929       -81.929      3308900568.39      1408.89048      1408.89048      1408.89048
     30830    94.6303    63.2825    -81.922       -81.922      3309331381.46      1408.94558      1408.94558      1408.94558
     30832    94.6306    63.2817    -81.915       -81.915      3309762296.03      1409.00070      1409.00070      1409.00070
     30834    94.6310    63.2808    -81.908       -81.908      3310192850.94      1409.05578      1409.05578      1409.05578
     30836    94.6313    63.2832    -81.900       -81.900      3310623863.64      1409.11089      1409.11089      1409.11089
     30838    94.6316    63.2856    -81.893       -81.893      3311054924.57      1409.16601      1409.16601      1409.16601
     30840    94.6320    63.2879    -81.886       -81.886      3311486190.00      1409.22113      1409.22113      1409.22113
     30842    94.6323    63.2871    -81.879       -81.879      3311917609.29      1409.27627      1409.27627      1409.27627
     30844    94.6327    63.2895    -81.872       -81.872      3312348984.27      1409.33140      1409.33140      1409.33140
     30846    94.6330    63.2886    -81.864       -81.864      3312779988.00      1409.38650      1409.38650      1409.38650
     30848    94.6334    63.2877    -81.857       -81.857      3313210900.34      1409.44158      1409.44158      1409.44158
     30850    94.6337    63.2869    -81.850       -81.850      3313641553.86      1409.49664      1409.49664      1409.49664
     30852    94.6341    63.2893    -81.843       -81.843      3314071927.49      1409.55167      1409.55167      1409.55167
     30854    94.6344    63.2916    -81.836       -81.836      3314502005.56      1409.60667      1409.60667      1409.60667
     30856    94.6347    63.2940    -81.829       -81.829      3314931661.14      1409.66164      1409.66164      1409.66164
     30858    94.6351    63.2964    -81.821       -81.821      3315361160.87      1409.71658      1409.71658      1409.71658
     30860    94.6354    63.2955    -81.814       -81.814      3315790413.83      1409.77151      1409.77151      1409.77151
     30862    94.6358    63.2979    -81.807       -81.807      3316219755.69      1409.82643      1409.82643      1409.82643
     30864    94.6361    63.2970    -81.800       -81.800      3316649179.94      1409.88136      1409.88136      1409.88136
     30866    94.6365    63.2962    -81.793       -81.793      3317078621.84      1409.93629      1409.93629      1409.93629
     30868    94.6368    63.2953    -81.786       -81.786      3317507775.71      1409.99119      1409.99119      1409.99119
     30870    94.6371    63.2977    -81.779       -81.779      3317936710.81      1410.04607      1410.04607      1410.04607
     30872    94.6375    63.2968    -81.772       -81.772      3318365562.71      1410.10093      1410.10093      1410.10093
     30874    94.6378    63.2992    -81.765       -81.765      3318794364.34      1410.15579      1410.15579      1410.15579
     30876    94.6382    63.3016    -81.757       -81.757      3319223255.26      1410.21065      1410.21065      1410.21065
     30878    94.6385    63.2975    -81.750       -81.750      3319652064.00      1410.26551      1410.26551      1410.26551
     30880    94.6389    63.2999    -81.743       -81.743      3320080360.08      1410.32031      1410.32031      1410.32031
     30882    94.6392    63.3022    -81.736       -81.736      3320508932.65      1410.37514      1410.37514      1410.37514
     30884    94.6395    63.3046    -81.729       -81.729      3320937540.23      1410.42996      1410.42996      1410.42996
     30886    94.6399    63.3070    -81.722       -81.722      3321366607.20      1410.48482      1410.48482      1410.48482
     30888    94.6402    63.3094    -81.715       -81.715      3321795317.21      1410.53965      1410.53965      1410.53965
     30890    94.6406    63.3085    -81.708       -81.708      3322223901.84      1410.59446      1410.59446      1410.59446
     30892    94.6409    63.3109    -81.700       -81.700      3322652317.96      1410.64926      1410.64926      1410.64926
     30894    94.6412    63.3100    -81.693       -81.693      3323080568.25      1410.70403      1410.70403      1410.70403
     30896    94.6416    63.3124    -81.686       -81.686      3323508619.44      1410.75879      1410.75879      1410.75879
     30898    94.6419    63.3115    -81.679       -81.679      3323936776.92      1410.81355      1410.81355      1410.81355
     30900    94.6423    63.3107    -81.672       -81.672      3324364744.33      1410.86829      1410.86829      1410.86829
     30902    94.6426    63.3131    -81.665       -81.665      3324792760.03      1410.92304      1410.92304      1410.92304
     30904    94.6430    63.3154    -81.658       -81.658      3325220933.64      1410.97779      1410.97779      1410.97779
     30906    94.6433    63.3178    -81.651       -81.651      3325648681.23      1411.03250      1411.03250      1411.03250
     30908    94.6436    63.3202    -81.644       -81.644      3326076795.18      1411.08724      1411.08724      1411.08724
     30910    94.6440    63.3225    -81.636       -81.636      3326505113.77      1411.14200      1411.14200      1411.14200
     30912    94.6443    63.3217    -81.629       -81.629      3326933559.10      1411.19676      1411.19676      1411.19676
     30914    94.6447    63.3241    -81.622       -81.622      3327362315.09      1411.25154      1411.25154      1411.25154
     30916    94.6450    63.3264    -81.615       -81.615      3327791298.52      1411.30634      1411.30634      1411.30634
     30918    94.6453    63.3288    -81.608       -81.608      3328220341.67      1411.36114      1411.36114      1411.36114
     30920    94.6457    63.3312    -81.601       -81.601      3328649555.24      1411.41596      1411.41596      1411.41596
     30922    94.6460    63.3303    -81.594       -81.594      3329078923.58      1411.47078      1411.47078      1411.47078
     30924    94.6464    63.3327    -81.587       -81.587      3329508597.74      1411.52562      1411.52562      1411.52562
     30926    94.6467    63.3351    -81.580       -81.580      3329938294.01      1411.58047      1411.58047      1411.58047
     30928    94.6470    63.3342    -81.573       -81.573      3330367837.97      1411.63529      1411.63529      1411.63529
     30930    94.6474    63.3366    -81.565       -81.565      3330797379.50      1411.69011      1411.69011      1411.69011
     30932    94.6477    63.3357    -81.558       -81.558      3331227025.24      1411.74494      1411.74494      1411.74494
     30934    94.6481    63.3348    -81.551       -81.551      3331656759.66      1411.79977      1411.79977      1411.79977
     30936    94.6484    63.3372    -81.544       -81.544      3332086310.99      1411.85459      1411.85459      1411.85459
     30938    94.6488    63.3396    -81.537       -81.537      3332515631.12      1411.90938      1411.90938      1411.90938
     30940    94.6491    63.3420    -81.530       -81.530      3332945378.40      1411.96420      1411.96420      1411.96420
     30942    94.6494    63.3443    -81.523       -81.523      3333375162.54      1412.01902      1412.01902      1412.01902
     30944    94.6498    63.3435    -81.516       -81.516      3333805125.62      1412.07385      1412.07385      1412.07385
     30946    94.6501    63.3426    -81.509       -81.509      3334235022.61      1412.12868      1412.12868      1412.12868
     30948    94.6505    63.3417    -81.502       -81.502      3334665002.30      1412.18351      1412.18351      1412.18351
     30950    94.6508    63.3441    -81.494       -81.494      3335095328.60      1412.23836      1412.23836      1412.23836
     30952    94.6511    63.3400    -81.487       -81.487      3335525572.75      1412.29320      1412.29320      1412.29320
     30954    94.6515    63.3424    -81.480       -81.480      3335956165.79      1412.34807      1412.34807      1412.34807
     30956    94.6518    63.3383    -81.473       -81.473      3336386676.65      1412.40293      1412.40293      1412.40293
     30958    94.6522    63.3374    -81.466       -81.466      3336817086.12      1412.45778      1412.45778      1412.45778
     30960    94.6525    63.3398    -81.459       -81.459      3337247157.98      1412.51259      1412.51259      1412.51259
     30962    94.6529    63.3389    -81.452       -81.452      3337677211.16      1412.56740      1412.56740      1412.56740
     30964    94.6532    63.3381    -81.444       -81.444      3338107246.65      1412.62220      1412.62220      1412.62220
     30966    94.6535    63.3404    -81.437       -81.437      3338537151.46      1412.67699      1412.67699      1412.67699
     30968    94.6539    63.3428    -81.430       -81.430      3338966797.66      1412.73176      1412.73176      1412.73176
     30970    94.6542    63.3452    -81.423       -81.423      3339396485.19      1412.78652      1412.78652      1412.78652
     30972    94.6546    63.3443    -81.416       -81.416      3339826341.38      1412.84130      1412.84130      1412.84130
     30974    94.6549    63.3467    -81.409       -81.409      3340256551.11      1412.89610      1412.89610      1412.89610
     30976    94.6552    63.3490    -81.402       -81.402      3340686667.78      1412.95089      1412.95089      1412.95089
     30978    94.6556    63.3482    -81.395       -81.395      3341116951.67      1413.00569      1413.00569      1413.00569
     30980    94.6559    63.3441    -81.388       -81.388      3341547153.52      1413.06048      1413.06048      1413.06048
     30982    94.6563    63.3432    -81.381       -81.381      3341977412.73      1413.11527      1413.11527      1413.11527
     30984    94.6566    63.3456    -81.374       -81.374      3342407714.41      1413.17006      1413.17006      1413.17006
     30986    94.6570    63.3480    -81.367       -81.367      3342838214.26      1413.22487      1413.22487      1413.22487
     30988    94.6573    63.3503    -81.360       -81.360      3343268629.47      1413.27966      1413.27966      1413.27966
     30990    94.6576    63.3527    -81.353       -81.353      3343699027.24      1413.33445      1413.33445      1413.33445
     30992    94.6580    63.3518    -81.346       -81.346      3344129380.11      1413.38923      1413.38923      1413.38923
     30994    94.6583    63.3542    -81.338       -81.338      3344559940.45      1413.44403      1413.44403      1413.44403
     30996    94.6587    63.3533    -81.331       -81.331      3344990735.34      1413.49884      1413.49884      1413.49884
     30998    94.6590    63.3557    -81.324       -81.324      3345421487.54      1413.55364      1413.55364      1413.55364
     31000    94.6593    63.3581    -81.317       -81.317      3345852390.23      1413.60846      1413.60846      1413.60846
     31002    94.6597    63.3572    -81.310       -81.310      3346283385.67      1413.66327      1413.66327      1413.66327
     31004    94.6600    63.3596    -81.303       -81.303      3346714463.47      1413.71810      1413.71810      1413.71810
     31006    94.6604    63.3619    -81.296       -81.296      3347145345.24      1413.77290      1413.77290      1413.77290
