No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     7620    81.8655        55.0262         -593.145      -593.145     214634712.24  598.73317  598.73317  598.73317
     7622    81.8688        55.0249         -584.231      -584.231     214737432.87  598.82867  598.82867  598.82867
     7624    81.8721        55.0367         -583.141      -583.141     214734349.97  598.82581  598.82581  598.82581
     7626    81.8754        55.0354         -588.000      -588.000     214811133.02  598.89717  598.89717  598.89717
     7628    81.8786        55.0341         -580.895      -580.895     214974924.90  599.04935  599.04935  599.04935
     7630    81.8820        55.0328         -584.663      -584.663     215148754.68  599.21077  599.21077  599.21077
     7632    81.8853        55.0183         -587.830      -587.830     215148754.68  599.21077  599.21077  599.21077
     7634    81.8886        55.0301         -587.577      -587.577     215367227.23  599.41353  599.41353  599.41353
     7636    81.8919        55.0288         -586.694      -586.694     215634546.78  599.66143  599.66143  599.66143
     7638    81.8952        55.0406         -592.018      -592.018     216202485.27  600.18743  600.18743  600.18743
     7640    81.8984        55.0262         -591.390      -591.390     216202485.27  600.18743  600.18743  600.18743
     7642    81.9016        55.0379         -590.977      -590.977     216278972.90  600.25820  600.25820  600.25820
     7644    81.9049        55.0366         -582.945      -582.945     216278011.21  600.25731  600.25731  600.25731
     7646    81.9082        55.0353         -584.756      -584.756     216367789.63  600.34035  600.34035  600.34035
     7648    81.9114        55.0471         -578.337      -578.337     216679511.60  600.62852  600.62852  600.62852
     7650    81.9147        55.0458         -582.054      -582.054     216866364.57  600.80112  600.80112  600.80112
     7652    81.9180        55.0444         -582.603      -582.603     217006870.98  600.93084  600.93084  600.93084
     7654    81.9213        55.0431         -578.880      -578.880     217222959.77  601.13024  601.13024  601.13024
     7656    81.9246        55.0549         -577.857      -577.857     217507218.13  601.39234  601.39234  601.39234
     7658    81.9279        55.0666         -581.522      -581.522     217600253.20  601.47807  601.47807  601.47807
     7660    81.9312        55.0783         -583.525      -583.525     217711002.67  601.58010  601.58010  601.58010
     7662    81.9344        55.0770         -584.640      -584.640     217889390.26  601.74436  601.74436  601.74436
     7664    81.9377        55.0757         -576.425      -576.425     218039780.93  601.88277  601.88277  601.88277
     7666    81.9410        55.0874         -576.589      -576.589     218354713.06  602.17241  602.17241  602.17241
     7668    81.9443        55.0861         -577.989      -577.989     218443718.15  602.25422  602.25422  602.25422
     7670    81.9475        55.0847         -574.474      -574.474     218708960.26  602.49788  602.49788  602.49788
     7672    81.9507        55.0965         -575.425      -575.425     218869018.68  602.64482  602.64482  602.64482
     7674    81.9540        55.0951         -572.778      -572.778     219064897.71  602.82455  602.82455  602.82455
     7676    81.9572        55.0808         -572.969      -572.969     219064897.71  602.82455  602.82455  602.82455
     7678    81.9604        55.0794         -570.566      -570.566     219142537.69  602.89576  602.89576  602.89576
     7680    81.9636        55.0651         -567.915      -567.915     219142537.69  602.89576  602.89576  602.89576
     7682    81.9669        55.0638         -571.078      -571.078     219295235.71  603.03576  603.03576  603.03576
     7684    81.9701        55.0755         -569.772      -569.772     219631035.44  603.34340  603.34340  603.34340
     7686    81.9733        55.0872         -569.003      -569.003     219821078.93  603.51738  603.51738  603.51738
     7688    81.9767        55.0858         -569.478      -569.478     219817521.11  603.51412  603.51412  603.51412
     7690    81.9801        55.0845         -566.521      -566.521     219976984.86  603.66002  603.66002  603.66002
     7692    81.9834        55.0832         -574.904      -574.904     220158140.50  603.82569  603.82569  603.82569
     7694    81.9866        55.0819         -573.736      -573.736     220432008.07  604.07596  604.07596  604.07596
     7696    81.9898        55.0936         -569.647      -569.647     220551524.99  604.18512  604.18512  604.18512
     7698    81.9930        55.0922         -566.754      -566.754     220861835.17  604.46834  604.46834  604.46834
     7700    81.9962        55.0779         -559.187      -559.187     220861835.17  604.46834  604.46834  604.46834
     7702    81.9994        55.0896         -567.661      -567.661     220802049.32  604.41379  604.41379  604.41379
     7704    82.0025        55.0883         -571.386      -571.386     220848106.28  604.45581  604.45581  604.45581
     7706    82.0059        55.0869         -572.422      -572.422     220963410.91  604.56099  604.56099  604.56099
     7708    82.0091        55.0727         -574.694      -574.694     220963410.91  604.56099  604.56099  604.56099
     7710    82.0123        55.0713         -577.761      -577.761     221286438.62  604.85545  604.85545  604.85545
     7712    82.0156        55.0700         -572.805      -572.805     221213935.96  604.78939  604.78939  604.78939
     7714    82.0189        55.0687         -561.978      -561.978     221383216.47  604.94362  604.94362  604.94362
     7716    82.0221        55.0674         -557.548      -557.548     221489390.54  605.04031  605.04031  605.04031
     7718    82.0254        55.0531         -556.469      -556.469     221489390.54  605.04031  605.04031  605.04031
     7720    82.0287        55.0518         -564.095      -564.095     221517380.27  605.06579  605.06579  605.06579
     7722    82.0320        55.0505         -556.716      -556.716     221518431.83  605.06675  605.06675  605.06675
     7724    82.0353        55.0492         -564.017      -564.017     221655327.48  605.19137  605.19137  605.19137
     7726    82.0385        55.0479         -560.457      -560.457     221919624.60  605.43181  605.43181  605.43181
     7728    82.0417        55.0595         -566.719      -566.719     222042794.10  605.54380  605.54380  605.54380
     7730    82.0451        55.0582         -566.591      -566.591     222203916.41  605.69023  605.69023  605.69023
     7732    82.0483        55.0569         -561.695      -561.695     222118864.38  605.61294  605.61294  605.61294
     7734    82.0516        55.0427         -555.827      -555.827     222118864.38  605.61294  605.61294  605.61294
     7736    82.0548        55.0414         -565.293      -565.293     222251686.12  605.73363  605.73363  605.73363
     7738    82.0581        55.0530         -566.846      -566.846     222537052.90  605.99277  605.99277  605.99277
     7740    82.0613        55.0517         -572.859      -572.859     222599861.88  606.04978  606.04978  606.04978
     7742    82.0645        55.0633         -561.680      -561.680     223043988.97  606.45257  606.45257  606.45257
     7744    82.0678        55.0620         -562.279      -562.279     223119721.24  606.52120  606.52120  606.52120
     7746    82.0711        55.0478         -557.148      -557.148     223119721.24  606.52120  606.52120  606.52120
     7748    82.0744        55.0465         -562.963      -562.963     223347165.27  606.72722  606.72722  606.72722
     7750    82.0776        55.0323         -563.273      -563.273     223347165.27  606.72722  606.72722  606.72722
     7752    82.0808        55.0310         -563.570      -563.570     223559769.59  606.91968  606.91968  606.91968
     7754    82.0841        55.0426         -559.274      -559.274     223644707.99  606.99653  606.99653  606.99653
     7756    82.0873        55.0413         -560.325      -560.325     223755482.32  607.09673  607.09673  607.09673
     7758    82.0905        55.0528         -561.210      -561.210     223768247.00  607.10828  607.10828  607.10828
     7760    82.0938        55.0515         -550.348      -550.348     224084303.78  607.39397  607.39397  607.39397
     7762    82.0970        55.0502         -549.325      -549.325     224369263.63  607.65133  607.65133  607.65133
     7764    82.1004        55.0361         -551.296      -551.296     224369263.63  607.65133  607.65133  607.65133
     7766    82.1036        55.0348         -549.561      -549.561     224492623.98  607.76268  607.76268  607.76268
     7768    82.1068        55.0335         -555.823      -555.823     224693007.62  607.94345  607.94345  607.94345
     7770    82.1099        55.0322         -546.649      -546.649     224776088.15  608.01837  608.01837  608.01837
     7772    82.1131        55.0309         -556.675      -556.675     224808345.98  608.04746  608.04746  608.04746
     7774    82.1163        55.0296         -554.196      -554.196     224873741.65  608.10641  608.10641  608.10641
     7776    82.1195        55.0283         -557.773      -557.773     225185226.30  608.38706  608.38706  608.38706
     7778    82.1226        55.0270         -551.847      -551.847     225124681.04  608.33252  608.33252  608.33252
     7780    82.1259        55.0257         -555.823      -555.823     225180628.00  608.38291  608.38291  608.38291
     7782    82.1292        55.0373         -549.331      -549.331     225215241.00  608.41408  608.41408  608.41408
     7784    82.1324        55.0360         -554.346      -554.346     225523081.93  608.69117  608.69117  608.69117
     7786    82.1356        55.0475         -550.357      -550.357     225502996.48  608.67310  608.67310  608.67310
     7788    82.1389        55.0462         -551.545      -551.545     225411083.72  608.59039  608.59039  608.59039
     7790    82.1421        55.0578         -555.580      -555.580     225481964.17  608.65417  608.65417  608.65417
     7792    82.1454        55.0693         -555.972      -555.972     225601382.19  608.76160  608.76160  608.76160
     7794    82.1486        55.0680         -551.019      -551.019     225658775.63  608.81322  608.81322  608.81322
     7796    82.1519        55.0795         -545.801      -545.801     225843963.23  608.97972  608.97972  608.97972
     7798    82.1552        55.0782         -547.109      -547.109     225849862.38  608.98502  608.98502  608.98502
     7800    82.1584        55.0897         -555.320      -555.320     226359196.71  609.44247  609.44247  609.44247
     7802    82.1616        55.1013         -552.022      -552.022     226556304.55  609.61931  609.61931  609.61931
     7804    82.1648        55.1128         -547.220      -547.220     226831545.59  609.86609  609.86609  609.86609
     7806    82.1680        55.1243         -554.584      -554.584     227329974.75  610.31246  610.31246  610.31246
     7808    82.1711        55.1230         -555.521      -555.521     227507703.07  610.47146  610.47146  610.47146
     7810    82.1743        55.1344         -543.088      -543.088     227993668.20  610.90582  610.90582  610.90582
     7812    82.1777        55.1331         -540.499      -540.499     228173527.42  611.06642  611.06642  611.06642
     7814    82.1810        55.1318         -543.322      -543.322     228192247.63  611.08313  611.08313  611.08313
     7816    82.1842        55.1305         -550.311      -550.311     228301855.50  611.18096  611.18096  611.18096
     7818    82.1873        55.1420         -548.537      -548.537     228619810.10  611.46455  611.46455  611.46455
     7820    82.1904        55.1407         -553.116      -553.116     228808652.06  611.63287  611.63287  611.63287
     7822    82.1936        55.1394         -547.906      -547.906     228925864.33  611.73729  611.73729  611.73729
     7824    82.1967        55.1380         -546.154      -546.154     229148867.69  611.93586  611.93586  611.93586
     7826    82.1998        55.1367         -546.466      -546.466     229469594.44  612.22123  612.22123  612.22123
     7828    82.2030        55.1354         -556.132      -556.132     229613291.10  612.34899  612.34899  612.34899
     7830    82.2062        55.1213         -556.213      -556.213     229613291.10  612.34899  612.34899  612.34899
     7832    82.2094        55.1328         -557.640      -557.640     230081431.68  612.76487  612.76487  612.76487
     7834    82.2126        55.1442         -563.212      -563.212     230605093.59  613.22940  613.22940  613.22940
     7836    82.2158        55.1429         -557.312      -557.312     230891903.94  613.48352  613.48352  613.48352
     7838    82.2190        55.1289         -566.871      -566.871     230891903.94  613.48352  613.48352  613.48352
     7840    82.2221        55.1403         -560.270      -560.270     231331827.47  613.87290  613.87290  613.87290
     7842    82.2254        55.1390         -560.424      -560.424     231240605.68  613.79220  613.79220  613.79220
     7844    82.2285        55.1504         -558.896      -558.896     231409172.03  613.94131  613.94131  613.94131
     7846    82.2317        55.1364         -549.726      -549.726     231409172.03  613.94131  613.94131  613.94131
     7848    82.2347        55.1351         -552.924      -552.924     231710881.27  614.20801  614.20801  614.20801
     7850    82.2380        55.1465         -556.398      -556.398     231866823.60  614.34577  614.34577  614.34577
     7852    82.2411        55.1452         -553.156      -553.156     231898096.60  614.37339  614.37339  614.37339
     7854    82.2444        55.1439         -549.232      -549.232     231976237.59  614.44239  614.44239  614.44239
     7856    82.2475        55.1553         -549.781      -549.781     232100403.97  614.55199  614.55199  614.55199
     7858    82.2507        55.1413         -540.695      -540.695     232100403.97  614.55199  614.55199  614.55199
     7860    82.2538        55.1399         -550.194      -550.194     232133454.80  614.58116  614.58116  614.58116
     7862    82.2569        55.1386         -550.895      -550.895     232153800.27  614.59912  614.59912  614.59912
     7864    82.2601        55.1501         -555.879      -555.879     232558287.00  614.95585  614.95585  614.95585
     7866    82.2633        55.1487         -550.207      -550.207     232832103.15  615.19711  615.19711  615.19711
     7868    82.2665        55.1474         -562.438      -562.438     232961619.82  615.31116  615.31116  615.31116
     7870    82.2696        55.1461         -562.097      -562.097     232977308.66  615.32497  615.32497  615.32497
     7872    82.2728        55.1448         -564.517      -564.517     233002209.19  615.34689  615.34689  615.34689
     7874    82.2759        55.1435         -554.351      -554.351     233192023.94  615.51395  615.51395  615.51395
     7876    82.2791        55.1422         -552.766      -552.766     233100885.63  615.43375  615.43375  615.43375
     7878    82.2823        55.1409         -552.153      -552.153     233172606.97  615.49686  615.49686  615.49686
     7880    82.2855        55.1523         -545.435      -545.435     233513363.75  615.79654  615.79654  615.79654
     7882    82.2886        55.1510         -550.693      -550.693     233630685.57  615.89966  615.89966  615.89966
     7884    82.2918        55.1370         -562.640      -562.640     233630685.57  615.89966  615.89966  615.89966
     7886    82.2950        55.1357         -566.563      -566.563     233779527.17  616.03042  616.03042  616.03042
     7888    82.2982        55.1471         -565.923      -565.923     234043082.54  616.26183  616.26183  616.26183
     7890    82.3012        55.1458         -554.969      -554.969     234068251.81  616.28392  616.28392  616.28392
     7892    82.3044        55.1445         -558.659      -558.659     234353312.51  616.53400  616.53400  616.53400
     7894    82.3076        55.1305         -548.743      -548.743     234353312.51  616.53400  616.53400  616.53400
     7896    82.3108        55.1292         -563.028      -563.028     234324506.76  616.50874  616.50874  616.50874
     7898    82.3137        55.1152         -568.594      -568.594     234324506.76  616.50874  616.50874  616.50874
     7900    82.3168        55.1139         -575.217      -575.217     234663193.71  616.80563  616.80563  616.80563
     7902    82.3199        55.1126         -564.818      -564.818     234708377.30  616.84521  616.84521  616.84521
     7904    82.3230        55.1240         -569.965      -569.965     234948617.75  617.05560  617.05560  617.05560
     7906    82.3261        55.1227         -558.368      -558.368     235235974.28  617.30706  617.30706  617.30706
     7908    82.3291        55.1340         -552.724      -552.724     235626438.75  617.64843  617.64843  617.64843
     7910    82.3324        55.1454         -555.130      -555.130     235847099.81  617.84117  617.84117  617.84117
     7912    82.3356        55.1441         -550.211      -550.211     235919261.71  617.90418  617.90418  617.90418
     7914    82.3388        55.1554         -550.265      -550.265     236398735.41  618.32250  618.32250  618.32250
     7916    82.3418        55.1541         -560.649      -560.649     236540086.05  618.44571  618.44571  618.44571
     7918    82.3449        55.1654         -552.482      -552.482     236892680.38  618.75285  618.75285  618.75285
     7920    82.3481        55.1768         -547.729      -547.729     237243261.10  619.05794  619.05794  619.05794
     7922    82.3512        55.1881         -534.874      -534.874     237755632.89  619.50327  619.50327  619.50327
     7924    82.3544        55.1742         -540.894      -540.894     237755632.89  619.50327  619.50327  619.50327
     7926    82.3576        55.1728         -542.136      -542.136     237983193.34  619.70086  619.70086  619.70086
     7928    82.3607        55.1715         -544.903      -544.903     238108106.68  619.80926  619.80926  619.80926
     7930    82.3639        55.1828         -547.656      -547.656     238614326.06  620.24819  620.24819  620.24819
     7932    82.3670        55.1689         -537.915      -537.915     238614326.06  620.24819  620.24819  620.24819
     7934    82.3701        55.1550         -554.125      -554.125     238614326.06  620.24819  620.24819  620.24819
     7936    82.3731        55.1537         -544.163      -544.163     238797425.29  620.40680  620.40680  620.40680
     7938    82.3762        55.1650         -541.700      -541.700     238906058.07  620.50086  620.50086  620.50086
     7940    82.3793        55.1763         -546.783      -546.783     239108050.64  620.67569  620.67569  620.67569
     7942    82.3824        55.1876         -537.622      -537.622     239406326.00  620.93367  620.93367  620.93367
     7944    82.3855        55.1863         -540.534      -540.534     239574974.33  621.07944  621.07944  621.07944
     7946    82.3886        55.1724         -539.447      -539.447     239574974.33  621.07944  621.07944  621.07944
     7948    82.3917        55.1837         -543.685      -543.685     239895428.92  621.35623  621.35623  621.35623
     7950    82.3949        55.1824         -530.286      -530.286     240031955.51  621.47408  621.47408  621.47408
     7952    82.3980        55.1937         -538.870      -538.870     240387551.29  621.78082  621.78082  621.78082
     7954    82.4011        55.1924         -537.087      -537.087     240567535.94  621.93597  621.93597  621.93597
     7956    82.4042        55.1911         -537.733      -537.733     240803174.49  622.13897  622.13897  622.13897
     7958    82.4073        55.2023         -538.368      -538.368     241021054.75  622.32655  622.32655  622.32655
     7960    82.4105        55.1884         -530.368      -530.368     241021054.75  622.32655  622.32655  622.32655
     7962    82.4137        55.1997         -527.620      -527.620     241386741.84  622.64113  622.64113  622.64113
     7964    82.4169        55.1858         -539.401      -539.401     241386741.84  622.64113  622.64113  622.64113
     7966    82.4200        55.1971         -539.352      -539.352     241592863.65  622.81830  622.81830  622.81830
     7968    82.4232        55.1958         -539.118      -539.118     241561219.58  622.79111  622.79111  622.79111
     7970    82.4263        55.1945         -533.184      -533.184     241481313.08  622.72243  622.72243  622.72243
     7972    82.4295        55.1932         -542.134      -542.134     241613836.64  622.83633  622.83633  622.83633
     7974    82.4327        55.2044         -538.835      -538.835     241804781.92  623.00036  623.00036  623.00036
     7976    82.4357        55.2031         -538.770      -538.770     241884735.43  623.06901  623.06901  623.06901
     7978    82.4389        55.1893         -527.417      -527.417     241884735.43  623.06901  623.06901  623.06901
     7980    82.4420        55.2005         -543.625      -543.625     242142446.60  623.29021  623.29021  623.29021
     7982    82.4450        55.2117         -528.738      -528.738     242123772.86  623.27419  623.27419  623.27419
     7984    82.4481        55.1979         -533.507      -533.507     242123772.86  623.27419  623.27419  623.27419
     7986    82.4511        55.2091         -535.668      -535.668     242560548.22  623.64875  623.64875  623.64875
     7988    82.4543        55.2078         -525.038      -525.038     242669540.58  623.74214  623.74214  623.74214
     7990    82.4574        55.2065         -533.848      -533.848     242860198.00  623.90545  623.90545  623.90545
     7992    82.4605        55.2052         -536.360      -536.360     243023659.91  624.04540  624.04540  624.04540
     7994    82.4636        55.2039         -534.476      -534.476     243108742.93  624.11822  624.11822  624.11822
     7996    82.4666        55.2026         -533.088      -533.088     243127281.87  624.13408  624.13408  624.13408
     7998    82.4696        55.1888         -542.055      -542.055     243127281.87  624.13408  624.13408  624.13408
     8000    82.4727        55.1875         -537.387      -537.387     243263013.95  624.25021  624.25021  624.25021
     8002    82.4758        55.1862         -546.090      -546.090     243418873.46  624.38350  624.38350  624.38350
     8004    82.4789        55.1974         -538.149      -538.149     243825898.24  624.73132  624.73132  624.73132
     8006    82.4820        55.1836         -524.327      -524.327     243825898.24  624.73132  624.73132  624.73132
     8008    82.4850        55.1948         -524.606      -524.606     244041173.97  624.91512  624.91512  624.91512
     8010    82.4882        55.1810         -533.957      -533.957     244041173.97  624.91512  624.91512  624.91512
     8012    82.4913        55.1797         -536.355      -536.355     244218457.60  625.06641  625.06641  625.06641
     8014    82.4945        55.1784         -544.084      -544.084     244374094.66  625.19916  625.19916  625.19916
     8016    82.4975        55.1771         -537.530      -537.530     244696149.69  625.47369  625.47369  625.47369
     8018    82.5007        55.1883         -531.087      -531.087     244881289.90  625.63140  625.63140  625.63140
     8020    82.5037        55.1746         -533.252      -533.252     244881289.90  625.63140  625.63140  625.63140
     8022    82.5068        55.1608         -537.044      -537.044     244881289.90  625.63140  625.63140  625.63140
     8024    82.5099        55.1720         -532.862      -532.862     245288569.41  625.97805  625.97805  625.97805
     8026    82.5130        55.1707         -525.938      -525.938     245548139.69  626.19878  626.19878  626.19878
     8028    82.5161        55.1694         -528.573      -528.573     245708596.92  626.33515  626.33515  626.33515
     8030    82.5191        55.1681         -533.492      -533.492     245877218.17  626.47839  626.47839  626.47839
     8032    82.5223        55.1668         -529.625      -529.625     246141211.46  626.70253  626.70253  626.70253
     8034    82.5254        55.1531         -524.381      -524.381     246141211.46  626.70253  626.70253  626.70253
     8036    82.5285        55.1518         -522.940      -522.940     246307481.61  626.84361  626.84361  626.84361
     8038    82.5316        55.1630         -524.565      -524.565     246505323.77  627.01140  627.01140  627.01140
     8040    82.5347        55.1617         -527.934      -527.934     246484223.29  626.99351  626.99351  626.99351
     8042    82.5379        55.1604         -521.452      -521.452     246423200.12  626.94176  626.94176  626.94176
     8044    82.5409        55.1591         -520.911      -520.911     246679682.58  627.15919  627.15919  627.15919
     8046    82.5441        55.1703         -521.809      -521.809     247304406.16  627.68818  627.68818  627.68818
     8048    82.5471        55.1814         -527.595      -527.595     247641924.56  627.97361  627.97361  627.97361
     8050    82.5502        55.1801         -527.709      -527.709     247951908.43  628.23552  628.23552  628.23552
     8052    82.5532        55.1913         -532.576      -532.576     248293637.97  628.52400  628.52400  628.52400
     8054    82.5563        55.1776         -529.270      -529.270     248293637.97  628.52400  628.52400  628.52400
     8056    82.5594        55.1763         -521.344      -521.344     248301200.79  628.53038  628.53038  628.53038
     8058    82.5625        55.1750         -521.831      -521.831     248635845.51  628.81262  628.81262  628.81262
     8060    82.5655        55.1613         -521.986      -521.986     248635845.51  628.81262  628.81262  628.81262
     8062    82.5686        55.1600         -523.343      -523.343     248699297.66  628.86610  628.86610  628.86610
     8064    82.5715        55.1587         -530.371      -530.371     248778568.32  628.93291  628.93291  628.93291
     8066    82.5747        55.1698         -525.526      -525.526     248964934.61  629.08992  629.08992  629.08992
     8068    82.5777        55.1686         -515.050      -515.050     249186149.52  629.27619  629.27619  629.27619
     8070    82.5808        55.1549         -523.814      -523.814     249186149.52  629.27619  629.27619  629.27619
     8072    82.5838        55.1536         -519.788      -519.788     249320213.68  629.38902  629.38902  629.38902
     8074    82.5870        55.1523         -518.936      -518.936     249330249.15  629.39747  629.39747  629.39747
     8076    82.5900        55.1511         -516.311      -516.311     249196856.44  629.28520  629.28520  629.28520
     8078    82.5932        55.1498         -514.974      -514.974     249252834.49  629.33232  629.33232  629.33232
     8080    82.5962        55.1609         -514.995      -514.995     249832273.88  629.81961  629.81961  629.81961
     8082    82.5992        55.1472         -516.560      -516.560     249832273.88  629.81961  629.81961  629.81961
     8084    82.6024        55.1583         -516.079      -516.079     249920653.80  629.89387  629.89387  629.89387
     8086    82.6055        55.1447         -514.495      -514.495     249920653.80  629.89387  629.89387  629.89387
     8088    82.6086        55.1434         -514.173      -514.173     250245223.95  630.16643  630.16643  630.16643
     8090    82.6116        55.1545         -513.640      -513.640     250562624.16  630.43275  630.43275  630.43275
     8092    82.6146        55.1409         -507.459      -507.459     250562624.16  630.43275  630.43275  630.43275
     8094    82.6177        55.1396         -517.993      -517.993     250775935.87  630.61160  630.61160  630.61160
     8096    82.6208        55.1507         -511.800      -511.800     251098154.38  630.88157  630.88157  630.88157
     8098    82.6239        55.1494         -520.453      -520.453     251393894.59  631.12915  631.12915  631.12915
     8100    82.6270        55.1481         -518.202      -518.202     251559739.74  631.26791  631.26791  631.26791
     8102    82.6301        55.1592         -511.461      -511.461     251745278.26  631.42307  631.42307  631.42307
     8104    82.6331        55.1579         -517.419      -517.419     251792856.96  631.46284  631.46284  631.46284
     8106    82.6362        55.1567         -522.013      -522.013     252148531.19  631.76003  631.76003  631.76003
     8108    82.6392        55.1677         -518.943      -518.943     252482649.51  632.03895  632.03895  632.03895
     8110    82.6423        55.1788         -519.388      -519.388     252912595.44  632.39751  632.39751  632.39751
     8112    82.6453        55.1775         -510.558      -510.558     252885711.73  632.37510  632.37510  632.37510
     8114    82.6484        55.1762         -511.700      -511.700     253173965.19  632.61529  632.61529  632.61529
     8116    82.6514        55.1750         -510.746      -510.746     253344306.91  632.75713  632.75713  632.75713
     8118    82.6545        55.1614         -514.586      -514.586     253344306.91  632.75713  632.75713  632.75713
     8120    82.6575        55.1724         -516.612      -516.612     253950378.09  633.26131  633.26131  633.26131
     8122    82.6606        55.1835         -518.725      -518.725     254444289.56  633.67159  633.67159  633.67159
     8124    82.6635        55.1699         -515.971      -515.971     254444289.56  633.67159  633.67159  633.67159
     8126    82.6667        55.1686         -514.984      -514.984     254467978.03  633.69125  633.69125  633.69125
     8128    82.6697        55.1673         -510.209      -510.209     254664253.70  633.85414  633.85414  633.85414
     8130    82.6728        55.1538         -500.696      -500.696     254664253.70  633.85414  633.85414  633.85414
     8132    82.6758        55.1525         -500.933      -500.933     254949814.67  634.09097  634.09097  634.09097
     8134    82.6788        55.1389         -496.340      -496.340     254949814.67  634.09097  634.09097  634.09097
     8136    82.6819        55.1500         -494.580      -494.580     255211931.71  634.30820  634.30820  634.30820
     8138    82.6850        55.1364         -495.844      -495.844     255211931.71  634.30820  634.30820  634.30820
     8140    82.6881        55.1351         -495.765      -495.765     255277195.58  634.36226  634.36226  634.36226
     8142    82.6911        55.1339         -495.095      -495.095     255638540.83  634.66144  634.66144  634.66144
     8144    82.6942        55.1326         -490.388      -490.388     255900186.20  634.87789  634.87789  634.87789
     8146    82.6972        55.1314         -500.594      -500.594     255980225.26  634.94407  634.94407  634.94407
     8148    82.7003        55.1424         -499.243      -499.243     256266445.01  635.18063  635.18063  635.18063
     8150    82.7033        55.1534         -501.492      -501.492     256610113.97  635.46445  635.46445  635.46445
     8152    82.7064        55.1644         -499.614      -499.614     257082776.90  635.85437  635.85437  635.85437
     8154    82.7094        55.1631         -498.815      -498.815     257395956.87  636.11247  636.11247  636.11247
     8156    82.7124        55.1741         -509.636      -509.636     257483099.79  636.18424  636.18424  636.18424
     8158    82.7154        55.1851         -513.268      -513.268     257914326.29  636.53920  636.53920  636.53920
     8160    82.7185        55.1961         -507.206      -507.206     258352867.79  636.89978  636.89978  636.89978
     8162    82.7216        55.1948         -500.766      -500.766     258338453.35  636.88793  636.88793  636.88793
     8164    82.7246        55.1813         -506.881      -506.881     258338453.35  636.88793  636.88793  636.88793
     8166    82.7277        55.1800         -503.470      -503.470     258364924.22  636.90968  636.90968  636.90968
     8168    82.7307        55.1910         -503.516      -503.516     258557423.80  637.06782  637.06782  637.06782
     8170    82.7338        55.1897         -503.054      -503.054     258692382.28  637.17865  637.17865  637.17865
     8172    82.7369        55.1884         -490.680      -490.680     258876682.75  637.32993  637.32993  637.32993
     8174    82.7401        55.1994         -493.079      -493.079     259025411.99  637.45196  637.45196  637.45196
     8176    82.7431        55.1981         -492.278      -492.278     259229566.05  637.61938  637.61938  637.61938
     8178    82.7462        55.2091         -485.615      -485.615     259472604.54  637.81859  637.81859  637.81859
     8180    82.7492        55.2078         -491.407      -491.407     259617364.12  637.93718  637.93718  637.93718
     8182    82.7523        55.2066         -491.328      -491.328     259511663.29  637.85059  637.85059  637.85059
     8184    82.7554        55.2175         -494.630      -494.630     259879929.57  638.15216  638.15216  638.15216
     8186    82.7585        55.2162         -490.805      -490.805     260123702.23  638.35164  638.35164  638.35164
     8188    82.7616        55.2027         -490.501      -490.501     260123702.23  638.35164  638.35164  638.35164
     8190    82.7646        55.2015         -493.206      -493.206     260149132.68  638.37244  638.37244  638.37244
     8192    82.7677        55.1880         -487.766      -487.766     260149132.68  638.37244  638.37244  638.37244
     8194    82.7706        55.1745         -484.257      -484.257     260149132.68  638.37244  638.37244  638.37244
     8196    82.7737        55.1855         -489.968      -489.968     260316894.59  638.50963  638.50963  638.50963
     8198    82.7767        55.1842         -489.772      -489.772     260652053.47  638.78354  638.78354  638.78354
     8200    82.7799        55.1951         -496.216      -496.216     260801539.79  638.90563  638.90563  638.90563
     8202    82.7830        55.1817         -501.449      -501.449     260801539.79  638.90563  638.90563  638.90563
     8204    82.7860        55.1926         -498.083      -498.083     260996111.34  639.06448  639.06448  639.06448
     8206    82.7890        55.1913         -499.241      -499.241     261115568.05  639.16196  639.16196  639.16196
     8208    82.7920        55.1901         -496.003      -496.003     261305111.75  639.31658  639.31658  639.31658
     8210    82.7952        55.2010         -497.893      -497.893     261352292.04  639.35506  639.35506  639.35506
     8212    82.7983        55.1875         -496.619      -496.619     261352292.04  639.35506  639.35506  639.35506
     8214    82.8013        55.1741         -499.572      -499.572     261352292.04  639.35506  639.35506  639.35506
     8216    82.8043        55.1607         -495.788      -495.788     261352292.04  639.35506  639.35506  639.35506
     8218    82.8073        55.1594         -487.311      -487.311     261468056.20  639.44944  639.44944  639.44944
     8220    82.8103        55.1582         -487.961      -487.961     261477684.53  639.45729  639.45729  639.45729
     8222    82.8133        55.1569         -500.750      -500.750     261790254.51  639.71199  639.71199  639.71199
     8224    82.8162        55.1556         -501.542      -501.542     261851790.91  639.76211  639.76211  639.76211
     8226    82.8193        55.1422         -505.000      -505.000     261851790.91  639.76211  639.76211  639.76211
     8228    82.8223        55.1531         -504.323      -504.323     262331401.39  640.15247  640.15247  640.15247
     8230    82.8253        55.1640         -504.008      -504.008     262591556.33  640.36402  640.36402  640.36402
     8232    82.8283        55.1749         -506.109      -506.109     262789796.92  640.52512  640.52512  640.52512
     8234    82.8314        55.1737         -504.029      -504.029     262915754.13  640.62744  640.62744  640.62744
     8236    82.8343        55.1724         -507.159      -507.159     262730219.16  640.47671  640.47671  640.47671
     8238    82.8372        55.1833         -502.109      -502.109     263066978.05  640.75024  640.75024  640.75024
