No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     12510    88.3133        56.3309         -168.132      -168.132     1097839997.33  938.68667  931.67107  1255.32387
     12512    88.3149        56.3299         -165.790      -165.790     1097677391.10  938.64032  931.62507  1255.26189
     12514    88.3166        56.3369         -165.743      -165.743     1098297812.17  938.81713  931.80056  1255.49835
     12516    88.3182        56.3359         -168.640      -168.640     1098599900.16  938.90320  931.88598  1255.61344
     12518    88.3198        56.3349         -169.794      -169.794     1099148617.79  939.05949  932.04111  1255.82246
     12520    88.3214        56.3419         -170.416      -170.416     1100725640.91  939.50839  932.48665  1256.42277
     12522    88.3231        56.3488         -165.983      -165.983     1102400436.83  939.98464  932.95935  1257.05968
     12524    88.3247        56.3558         -167.106      -167.106     1102443486.46  939.99688  932.97149  1257.07605
     12526    88.3263        56.3628         -168.309      -168.309     1102115287.89  939.90359  932.87890  1256.95129
     12528    88.3279        56.3697         -164.151      -164.151     1102365707.50  939.97477  932.94955  1257.04648
     12530    88.3295        56.3687         -165.727      -165.727     1101828096.38  939.82194  932.79786  1256.84210
     12532    88.3311        56.3597         -167.838      -167.838     1101828096.38  939.82194  932.79786  1256.84210
     12534    88.3327        56.3667         -164.957      -164.957     1101862505.65  939.83173  932.80757  1256.85518
     12536    88.3343        56.3736         -164.280      -164.280     1102194799.19  939.92619  932.90133  1256.98152
     12538    88.3360        56.3726         -166.484      -166.484     1102338828.33  939.96713  932.94197  1257.03627
     12540    88.3375        56.3636         -166.599      -166.599     1102338828.33  939.96713  932.94197  1257.03627
     12542    88.3392        56.3706         -167.450      -167.450     1102693382.88  940.06790  933.04198  1257.17102
     12544    88.3407        56.3696         -168.440      -168.440     1103421845.86  940.27486  933.24740  1257.44780
     12546    88.3424        56.3686         -166.335      -166.335     1103214441.12  940.21595  933.18892  1257.36901
     12548    88.3440        56.3675         -165.742      -165.742     1103187607.28  940.20832  933.18135  1257.35881
     12550    88.3456        56.3665         -165.541      -165.541     1103495688.46  940.29584  933.26821  1257.47585
     12552    88.3472        56.3735         -166.760      -166.760     1104533762.78  940.59059  933.56077  1257.87003
     12554    88.3488        56.3725         -166.818      -166.818     1105500981.75  940.86507  933.83319  1258.23709
     12556    88.3504        56.3715         -163.704      -163.704     1105978799.31  941.00060  933.96771  1258.41834
     12558    88.3520        56.3784         -162.539      -162.539     1107256323.96  941.36278  934.32718  1258.90269
     12560    88.3536        56.3694         -163.442      -163.442     1107256323.96  941.36278  934.32718  1258.90269
     12562    88.3553        56.3764         -161.033      -161.033     1107684903.61  941.48422  934.44772  1259.06510
     12564    88.3569        56.3833         -157.883      -157.883     1108960124.96  941.84538  934.80617  1259.54808
     12566    88.3585        56.3743         -160.216      -160.216     1108960124.96  941.84538  934.80617  1259.54808
     12568    88.3601        56.3813         -168.153      -168.153     1109791131.39  942.08058  935.03962  1259.86261
     12570    88.3617        56.3882         -165.332      -165.332     1111607334.17  942.59421  935.54941  1260.54951
     12572    88.3633        56.3793         -166.269      -166.269     1111607334.17  942.59421  935.54941  1260.54951
     12574    88.3649        56.3703         -166.272      -166.272     1111607334.17  942.59421  935.54941  1260.54951
     12576    88.3665        56.3772         -170.334      -170.334     1113262967.68  943.06195  936.01365  1261.17502
     12578    88.3681        56.3762         -168.863      -168.863     1113308913.25  943.07492  936.02653  1261.19237
     12580    88.3697        56.3831         -164.252      -164.252     1113705775.03  943.18697  936.13774  1261.34221
     12582    88.3713        56.3742         -163.739      -163.739     1113705775.03  943.18697  936.13774  1261.34221
     12584    88.3729        56.3652         -169.759      -169.759     1113705775.03  943.18697  936.13774  1261.34221
     12586    88.3745        56.3563         -168.246      -168.246     1113705775.03  943.18697  936.13774  1261.34221
     12588    88.3761        56.3632         -164.630      -164.630     1114053815.06  943.28521  936.23524  1261.47359
     12590    88.3777        56.3622         -165.900      -165.900     1113742087.14  943.19722  936.14791  1261.35592
     12592    88.3793        56.3691         -170.967      -170.967     1114059181.40  943.28672  936.23675  1261.47561
     12594    88.3809        56.3602         -169.652      -169.652     1114059181.40  943.28672  936.23675  1261.47561
     12596    88.3825        56.3671         -169.652      -169.652     1115001454.62  943.55259  936.50063  1261.83117
     12598    88.3841        56.3740         -168.735      -168.735     1115909273.38  943.80860  936.75472  1262.17353
     12600    88.3856        56.3810         -169.483      -169.483     1115616265.07  943.72598  936.67272  1262.06305
     12602    88.3872        56.3799         -171.472      -171.472     1116390865.16  943.94435  936.88946  1262.35507
     12604    88.3888        56.3869         -169.591      -169.591     1117660762.24  944.30213  937.24456  1262.83354
     12606    88.3903        56.3779         -170.731      -170.731     1117660762.24  944.30213  937.24456  1262.83354
     12608    88.3919        56.3848         -167.802      -167.802     1118984432.66  944.67477  937.61442  1263.33187
     12610    88.3935        56.3759         -166.094      -166.094     1118984432.66  944.67477  937.61442  1263.33187
     12612    88.3951        56.3828         -173.371      -173.371     1120553578.32  945.11613  938.05248  1263.92212
     12614    88.3967        56.3897         -172.860      -172.860     1121223428.94  945.30442  938.23936  1264.17392
     12616    88.3983        56.3966         -174.225      -174.225     1122114067.18  945.55465  938.48773  1264.50856
     12618    88.3998        56.4036         -168.235      -168.235     1122717314.13  945.72406  938.65587  1264.73512
     12620    88.4014        56.4105         -168.889      -168.889     1123944601.67  946.06854  938.99778  1265.19580
     12622    88.4030        56.4094         -164.314      -164.314     1123690805.83  945.99733  938.92709  1265.10056
     12624    88.4046        56.4005         -169.366      -169.366     1123690805.83  945.99733  938.92709  1265.10056
     12626    88.4062        56.3995         -170.273      -170.273     1123469919.03  945.93534  938.86557  1265.01766
     12628    88.4078        56.3906         -160.989      -160.989     1123469919.03  945.93534  938.86557  1265.01766
     12630    88.4094        56.3895         -162.047      -162.047     1123988342.19  946.08081  939.00996  1265.21221
     12632    88.4110        56.3965         -169.122      -169.122     1125041469.99  946.37620  939.30313  1265.60724
     12634    88.4126        56.4034         -166.832      -166.832     1126087657.28  946.66946  939.59420  1265.99941
     12636    88.4142        56.4103         -164.826      -164.826     1126863411.16  946.88679  939.80991  1266.29006
     12638    88.4157        56.4092         -166.451      -166.451     1126672815.33  946.83340  939.75692  1266.21866
     12640    88.4173        56.4082         -166.128      -166.128     1126606633.35  946.81487  939.73852  1266.19387
     12642    88.4189        56.3993         -168.324      -168.324     1126606633.35  946.81487  939.73852  1266.19387
     12644    88.4205        56.4062         -164.967      -164.967     1127489652.35  947.06217  939.98397  1266.52459
     12646    88.4221        56.3973         -165.570      -165.570     1127489652.35  947.06217  939.98397  1266.52459
     12648    88.4236        56.3963         -169.888      -169.888     1128132098.66  947.24201  940.16248  1266.76510
     12650    88.4252        56.4032         -169.505      -169.505     1128861218.47  947.44604  940.36498  1267.03795
     12652    88.4268        56.4101         -164.430      -164.430     1129330560.45  947.57733  940.49528  1267.21352
     12654    88.4284        56.4011         -163.523      -163.523     1129330560.45  947.57733  940.49528  1267.21352
     12656    88.4300        56.4001         -162.115      -162.115     1129980508.45  947.75907  940.67567  1267.45658
     12658    88.4315        56.4070         -165.705      -165.705     1131026587.34  948.05144  940.96586  1267.84757
     12660    88.4331        56.3981         -165.957      -165.957     1131026587.34  948.05144  940.96586  1267.84757
     12662    88.4347        56.3971         -166.046      -166.046     1131746423.05  948.25253  941.16544  1268.11649
     12664    88.4362        56.3961         -164.659      -164.659     1132151581.62  948.36567  941.27774  1268.26780
     12666    88.4378        56.4030         -166.162      -166.162     1132357387.60  948.42313  941.33477  1268.34464
     12668    88.4394        56.4099         -164.615      -164.615     1133113748.00  948.63425  941.54431  1268.62698
     12670    88.4410        56.4167         -164.743      -164.743     1133830716.94  948.83429  941.74286  1268.89449
     12672    88.4425        56.4078         -165.417      -165.417     1133830716.94  948.83429  941.74286  1268.89449
     12674    88.4441        56.4147         -165.790      -165.790     1134276031.99  948.95850  941.86613  1269.06059
     12676    88.4457        56.4137         -163.609      -163.609     1135255488.73  949.23156  942.13716  1269.42577
     12678    88.4473        56.4127         -163.874      -163.874     1135751368.63  949.36975  942.27431  1269.61057
     12680    88.4489        56.4117         -163.502      -163.502     1136573953.44  949.59889  942.50174  1269.91700
     12682    88.4504        56.4028         -160.851      -160.851     1136573953.44  949.59889  942.50174  1269.91700
     12684    88.4520        56.4096         -158.380      -158.380     1138021809.88  950.00195  942.90178  1270.45602
     12686    88.4536        56.4165         -161.218      -161.218     1138451567.57  950.12152  943.02046  1270.61592
     12688    88.4552        56.4155         -160.720      -160.720     1138416852.99  950.11186  943.01087  1270.60300
     12690    88.4568        56.4066         -162.846      -162.846     1138416852.99  950.11186  943.01087  1270.60300
     12692    88.4584        56.4056         -161.108      -161.108     1139026571.76  950.28145  943.17920  1270.82980
     12694    88.4600        56.4046         -159.404      -159.404     1139804523.74  950.49775  943.39388  1271.11906
     12696    88.4616        56.4036         -159.018      -159.018     1140469647.56  950.68260  943.57735  1271.36626
     12698    88.4631        56.4026         -153.542      -153.542     1140745984.38  950.75937  943.65355  1271.46894
     12700    88.4647        56.3937         -160.958      -160.958     1140745984.38  950.75937  943.65355  1271.46894
     12702    88.4663        56.3927         -157.860      -157.860     1140572872.45  950.71128  943.60581  1271.40462
     12704    88.4679        56.3996         -163.290      -163.290     1142401848.71  951.21918  944.10992  1272.08385
     12706    88.4694        56.4064         -162.986      -162.986     1143970872.41  951.65446  944.54195  1272.66596
     12708    88.4710        56.4054         -161.953      -161.953     1144134707.90  951.69989  944.58704  1272.72671
     12710    88.4726        56.4044         -164.699      -164.699     1144643299.92  951.84089  944.72698  1272.91527
     12712    88.4741        56.4034         -167.809      -167.809     1145272807.92  952.01535  944.90014  1273.14858
     12714    88.4757        56.4103         -166.142      -166.142     1147239464.40  952.55997  945.44069  1273.87691
     12716    88.4772        56.4092         -164.819      -164.819     1148038504.59  952.78107  945.66013  1274.17259
     12718    88.4787        56.4082         -167.475      -167.475     1147911038.25  952.74580  945.62513  1274.12543
     12720    88.4803        56.4072         -166.423      -166.423     1148778836.88  952.98583  945.86336  1274.44642
     12722    88.4818        56.4062         -171.460      -171.460     1148493274.49  952.90686  945.78498  1274.34081
     12724    88.4834        56.4052         -164.647      -164.647     1149332198.70  953.13882  946.01521  1274.65102
     12726    88.4850        56.4121         -164.514      -164.514     1150001188.44  953.32371  946.19872  1274.89828
     12728    88.4866        56.4111         -167.656      -167.656     1149733049.77  953.24961  946.12518  1274.79919
     12730    88.4882        56.4101         -166.315      -166.315     1149880000.91  953.29023  946.16549  1274.85350
     12732    88.4897        56.4090         -166.375      -166.375     1150321700.51  953.41227  946.28662  1275.01671
     12734    88.4913        56.4002         -162.409      -162.409     1150321700.51  953.41227  946.28662  1275.01671
     12736    88.4929        56.3992         -169.545      -169.545     1149854526.73  953.28319  946.15850  1274.84408
     12738    88.4944        56.4060         -167.532      -167.532     1150101149.03  953.35133  946.22614  1274.93522
     12740    88.4960        56.3972         -167.799      -167.799     1150101149.03  953.35133  946.22614  1274.93522
     12742    88.4975        56.3962         -166.635      -166.635     1150426142.72  953.44113  946.31526  1275.05530
     12744    88.4991        56.4030         -166.846      -166.846     1150772287.82  953.53674  946.41016  1275.18316
     12746    88.5007        56.3942         -166.857      -166.857     1150772287.82  953.53674  946.41016  1275.18316
     12748    88.5022        56.3853         -161.422      -161.422     1150772287.82  953.53674  946.41016  1275.18316
     12750    88.5037        56.3843         -163.193      -163.193     1151041368.73  953.61106  946.48392  1275.28255
     12752    88.5053        56.3833         -160.624      -160.624     1152100230.40  953.90338  946.77406  1275.67348
     12754    88.5069        56.3902         -162.167      -162.167     1153590520.98  954.31451  947.18211  1276.22329
     12756    88.5084        56.3970         -160.461      -160.461     1155230936.52  954.76664  947.63087  1276.82793
     12758    88.5100        56.3960         -156.378      -156.378     1156031857.96  954.98724  947.84981  1277.12294
     12760    88.5116        56.3950         -158.149      -158.149     1156175364.44  955.02675  947.88903  1277.17579
     12762    88.5131        56.3861         -158.260      -158.260     1156175364.44  955.02675  947.88903  1277.17579
     12764    88.5147        56.3851         -161.160      -161.160     1156436781.69  955.09872  947.96047  1277.27204
     12766    88.5162        56.3920         -164.461      -164.461     1156473967.80  955.10896  947.97063  1277.28573
     12768    88.5178        56.3831         -161.023      -161.023     1156473967.80  955.10896  947.97063  1277.28573
     12770    88.5194        56.3900         -158.315      -158.315     1155841239.36  954.93474  947.79771  1277.05274
     12772    88.5209        56.3890         -158.741      -158.741     1155572958.33  954.86086  947.72438  1276.95393
     12774    88.5225        56.3880         -159.974      -159.974     1155555379.32  954.85601  947.71957  1276.94745
     12776    88.5240        56.3791         -156.420      -156.420     1155555379.32  954.85601  947.71957  1276.94745
     12778    88.5256        56.3781         -156.362      -156.362     1156272856.04  955.05359  947.91567  1277.21168
     12780    88.5271        56.3772         -153.645      -153.645     1157344970.97  955.34868  948.20856  1277.60631
     12782    88.5287        56.3840         -154.529      -154.529     1158117455.20  955.56119  948.41948  1277.89050
     12784    88.5302        56.3830         -155.908      -155.908     1158730894.85  955.72988  948.58690  1278.11609
     12786    88.5318        56.3820         -158.275      -158.275     1159509094.48  955.94378  948.79921  1278.40215
     12788    88.5333        56.3810         -155.887      -155.887     1159802662.53  956.02445  948.87928  1278.51003
     12790    88.5348        56.3800         -158.901      -158.901     1159904457.27  956.05242  948.90704  1278.54743
     12792    88.5364        56.3712         -163.262      -163.262     1159904457.27  956.05242  948.90704  1278.54743
     12794    88.5380        56.3624         -162.447      -162.447     1159904457.27  956.05242  948.90704  1278.54743
     12796    88.5395        56.3614         -159.291      -159.291     1159673395.02  955.98893  948.84402  1278.46253
     12798    88.5410        56.3526         -159.561      -159.561     1159673395.02  955.98893  948.84402  1278.46253
     12800    88.5426        56.3594         -157.913      -157.913     1160496276.79  956.21500  949.06840  1278.76485
     12802    88.5441        56.3584         -153.493      -153.493     1160364399.31  956.17877  949.03244  1278.71641
     12804    88.5457        56.3496         -156.099      -156.099     1160364399.31  956.17877  949.03244  1278.71641
     12806    88.5473        56.3486         -157.822      -157.822     1160264194.23  956.15125  949.00513  1278.67960
     12808    88.5488        56.3554         -158.722      -158.722     1162105261.27  956.65671  949.50681  1279.35556
     12810    88.5503        56.3622         -160.558      -160.558     1163393090.48  957.00996  949.85742  1279.82797
     12812    88.5519        56.3690         -159.064      -159.064     1165486027.19  957.58351  950.42668  1280.59498
     12814    88.5534        56.3680         -162.607      -162.607     1165731894.93  957.65084  950.49351  1280.68503
     12816    88.5550        56.3670         -161.422      -161.422     1164700965.13  957.36845  950.21323  1280.30739
     12818    88.5566        56.3582         -156.376      -156.376     1164700965.13  957.36845  950.21323  1280.30739
     12820    88.5581        56.3573         -159.588      -159.588     1165066861.98  957.46869  950.31273  1280.44144
     12822    88.5597        56.3485         -167.061      -167.061     1165066861.98  957.46869  950.31273  1280.44144
     12824    88.5612        56.3475         -165.000      -165.000     1165285980.62  957.52872  950.37230  1280.52171
     12826    88.5628        56.3465         -164.196      -164.196     1165388226.86  957.55672  950.40009  1280.55916
     12828    88.5643        56.3533         -161.294      -161.294     1167458277.75  958.12335  950.96248  1281.31692
     12830    88.5658        56.3523         -159.166      -159.166     1167709773.25  958.19214  951.03077  1281.40892
     12832    88.5674        56.3591         -153.475      -153.475     1169424918.00  958.66105  951.49617  1282.03600
     12834    88.5689        56.3581         -160.358      -160.358     1170278875.86  958.89434  951.72772  1282.34799
     12836    88.5705        56.3649         -159.151      -159.151     1171344552.69  959.18531  952.01651  1282.73711
     12838    88.5720        56.3717         -155.961      -155.961     1171471661.01  959.22001  952.05095  1282.78351
     12840    88.5735        56.3785         -152.348      -152.348     1172428118.04  959.48099  952.30998  1283.13253
     12842    88.5751        56.3853         -148.483      -148.483     1173961502.23  959.89910  952.72497  1283.69167
     12844    88.5766        56.3921         -156.755      -156.755     1174857723.12  960.14331  952.96735  1284.01825
     12846    88.5781        56.3833         -156.552      -156.552     1174857723.12  960.14331  952.96735  1284.01825
     12848    88.5797        56.3745         -154.135      -154.135     1174857723.12  960.14331  952.96735  1284.01825
     12850    88.5812        56.3658         -155.991      -155.991     1174857723.12  960.14331  952.96735  1284.01825
     12852    88.5827        56.3725         -155.216      -155.216     1175561556.83  960.33500  953.15761  1284.27461
     12854    88.5843        56.3793         -156.743      -156.743     1176374807.75  960.55640  953.37736  1284.57070
     12856    88.5858        56.3706         -158.616      -158.616     1176374807.75  960.55640  953.37736  1284.57070
     12858    88.5874        56.3696         -163.558      -163.558     1176545646.41  960.60290  953.42351  1284.63288
     12860    88.5889        56.3686         -161.230      -161.230     1176444152.72  960.57528  953.39609  1284.59594
     12862    88.5904        56.3598         -161.445      -161.445     1176444152.72  960.57528  953.39609  1284.59594
     12864    88.5920        56.3511         -160.875      -160.875     1176444152.72  960.57528  953.39609  1284.59594
     12866    88.5936        56.3501         -156.998      -156.998     1177242581.48  960.79254  953.61172  1284.88648
     12868    88.5951        56.3569         -155.721      -155.721     1179297662.29  961.35129  954.16630  1285.63371
     12870    88.5967        56.3636         -156.939      -156.939     1179901861.58  961.51544  954.32922  1285.85323
     12872    88.5982        56.3626         -157.550      -157.550     1180284986.14  961.61950  954.43251  1285.99239
     12874    88.5997        56.3617         -158.787      -158.787     1180881924.77  961.78159  954.59338  1286.20916
     12876    88.6013        56.3607         -160.205      -160.205     1181683496.80  961.99915  954.80932  1286.50011
     12878    88.6028        56.3597         -160.054      -160.054     1180946082.48  961.79900  954.61067  1286.23245
     12880    88.6044        56.3665         -160.342      -160.342     1181727171.12  962.01101  954.82109  1286.51596
     12882    88.6059        56.3577         -159.444      -159.444     1181727171.12  962.01101  954.82109  1286.51596
     12884    88.6074        56.3645         -156.117      -156.117     1182569871.31  962.23962  955.04800  1286.82170
     12886    88.6089        56.3557         -150.569      -150.569     1182569871.31  962.23962  955.04800  1286.82170
     12888    88.6105        56.3547         -155.061      -155.061     1182507437.74  962.22269  955.03119  1286.79905
     12890    88.6120        56.3538         -152.120      -152.120     1182045861.46  962.09748  954.90691  1286.63160
     12892    88.6135        56.3605         -154.834      -154.834     1182738875.59  962.28546  955.09349  1286.88300
     12894    88.6151        56.3595         -154.340      -154.340     1183171596.57  962.40280  955.20995  1287.03992
     12896    88.6166        56.3663         -149.694      -149.694     1183546007.24  962.50431  955.31070  1287.17566
     12898    88.6181        56.3653         -155.262      -155.262     1183954859.34  962.61513  955.42069  1287.32386
     12900    88.6197        56.3643         -154.795      -154.795     1184963177.45  962.88832  955.69184  1287.68921
     12902    88.6212        56.3634         -154.081      -154.081     1184363050.02  962.72574  955.53048  1287.47179
     12904    88.6227        56.3701         -157.186      -157.186     1186514938.31  963.30845  956.10884  1288.25106
     12906    88.6242        56.3691         -154.241      -154.241     1187019908.78  963.44509  956.24445  1288.43379
     12908    88.6257        56.3681         -159.544      -159.544     1187885756.22  963.67929  956.47690  1288.74699
     12910    88.6273        56.3749         -158.171      -158.171     1189462435.23  964.10546  956.89989  1289.31692
     12912    88.6288        56.3662         -160.375      -160.375     1189462435.23  964.10546  956.89989  1289.31692
     12914    88.6303        56.3729         -157.225      -157.225     1190707868.45  964.44184  957.23375  1289.76676
     12916    88.6319        56.3642         -158.236      -158.236     1190707868.45  964.44184  957.23375  1289.76676
     12918    88.6334        56.3632         -157.134      -157.134     1191234248.27  964.58393  957.37479  1289.95679
     12920    88.6350        56.3700         -158.707      -158.707     1191978199.47  964.78469  957.57404  1290.22527
     12922    88.6365        56.3767         -157.030      -157.030     1193261358.81  965.13076  957.91753  1290.68808
     12924    88.6380        56.3757         -157.952      -157.952     1193553041.28  965.20940  957.99557  1290.79323
     12926    88.6395        56.3825         -158.226      -158.226     1193256206.70  965.12937  957.91615  1290.68622
     12928    88.6411        56.3892         -156.133      -156.133     1193858047.86  965.29161  958.07717  1290.90318
     12930    88.6426        56.3960         -157.113      -157.113     1193617349.51  965.22673  958.01278  1290.81642
     12932    88.6441        56.3950         -156.181      -156.181     1193681140.59  965.24393  958.02985  1290.83941
     12934    88.6457        56.3940         -150.658      -150.658     1194455562.96  965.45262  958.23698  1291.11850
     12936    88.6472        56.3930         -155.471      -155.471     1194800254.53  965.54548  958.32915  1291.24269
     12938    88.6487        56.3920         -151.343      -151.343     1195754934.11  965.80258  958.58432  1291.58651
     12940    88.6503        56.3988         -150.163      -150.163     1196206680.55  965.92419  958.70502  1291.74914
     12942    88.6518        56.3978         -151.899      -151.899     1196722224.14  966.06293  958.84273  1291.93468
     12944    88.6533        56.3968         -149.349      -149.349     1197579606.49  966.29359  959.07166  1292.24314
     12946    88.6548        56.3958         -151.985      -151.985     1198191287.46  966.45807  959.23492  1292.46312
     12948    88.6563        56.4025         -153.098      -153.098     1200043866.90  966.95591  959.72904  1293.12888
     12950    88.6578        56.4015         -151.204      -151.204     1201100929.07  967.23975  960.01075  1293.50846
     12952    88.6593        56.4083         -151.266      -151.266     1201467423.82  967.33811  960.10838  1293.64001
     12954    88.6608        56.4073         -150.989      -150.989     1201385910.68  967.31624  960.08667  1293.61075
     12956    88.6623        56.4140         -155.044      -155.044     1202442730.23  967.59979  960.36811  1293.98996
     12958    88.6638        56.4207         -148.925      -148.925     1202052240.20  967.49504  960.26414  1293.84987
     12960    88.6654        56.4198         -152.190      -152.190     1202816993.26  967.70017  960.46773  1294.12420
     12962    88.6669        56.4188         -150.492      -150.492     1203238498.04  967.81320  960.57991  1294.27535
     12964    88.6684        56.4178         -149.233      -149.233     1203726681.66  967.94407  960.70981  1294.45036
     12966    88.6700        56.4168         -151.836      -151.836     1203670413.27  967.92898  960.69484  1294.43019
     12968    88.6715        56.4081         -152.049      -152.049     1203670413.27  967.92898  960.69484  1294.43019
     12970    88.6730        56.4071         -151.279      -151.279     1204576527.08  968.17181  960.93584  1294.75492
     12972    88.6745        56.4061         -152.191      -152.191     1205356885.67  968.38083  961.14331  1295.03446
     12974    88.6760        56.4051         -153.651      -153.651     1205479723.55  968.41373  961.17596  1295.07845
     12976    88.6776        56.4041         -153.661      -153.661     1206361367.19  968.64976  961.41022  1295.39409
     12978    88.6791        56.4108         -153.649      -153.649     1206954762.41  968.80855  961.56783  1295.60645
     12980    88.6806        56.4176         -152.992      -152.992     1207132990.99  968.85624  961.61516  1295.67022
     12982    88.6821        56.4243         -149.189      -149.189     1208075690.53  969.10838  961.86542  1296.00742
     12984    88.6836        56.4233         -148.816      -148.816     1209014790.38  969.35943  962.11459  1296.34315
     12986    88.6852        56.4146         -152.139      -152.139     1209014790.38  969.35943  962.11459  1296.34315
     12988    88.6867        56.4213         -157.385      -157.385     1210114897.48  969.65335  962.40631  1296.73622
     12990    88.6882        56.4126         -151.805      -151.805     1210114897.48  969.65335  962.40631  1296.73622
     12992    88.6897        56.4116         -153.978      -153.978     1211214864.17  969.94706  962.69783  1297.12900
     12994    88.6912        56.4183         -157.199      -157.199     1212132189.01  970.19186  962.94080  1297.45638
     12996    88.6928        56.4251         -154.501      -154.501     1212713559.15  970.34695  963.09473  1297.66378
     12998    88.6943        56.4241         -157.271      -157.271     1213466680.25  970.54778  963.29405  1297.93235
     13000    88.6958        56.4308         -155.467      -155.467     1214309445.02  970.77241  963.51701  1298.23276
     13002    88.6973        56.4298         -152.343      -152.343     1214514808.90  970.82713  963.57132  1298.30594
     13004    88.6988        56.4288         -156.689      -156.689     1215378153.18  971.05712  963.79959  1298.61350
     13006    88.7003        56.4201         -152.227      -152.227     1215378153.18  971.05712  963.79959  1298.61350
     13008    88.7018        56.4268         -154.813      -154.813     1216770795.83  971.42787  964.16757  1299.10932
     13010    88.7033        56.4258         -157.981      -157.981     1217895183.12  971.72700  964.46447  1299.50935
     13012    88.7048        56.4248         -161.431      -161.431     1218713058.97  971.94447  964.68031  1299.80018
     13014    88.7063        56.4315         -154.495      -154.495     1219566976.47  972.17143  964.90557  1300.10369
     13016    88.7078        56.4305         -151.186      -151.186     1220276366.95  972.35988  965.09262  1300.35572
     13018    88.7093        56.4372         -156.199      -156.199     1222004680.15  972.81873  965.54804  1300.96934
     13020    88.7108        56.4363         -158.636      -158.636     1223045015.97  973.09472  965.82196  1301.33842
     13022    88.7123        56.4429         -157.698      -157.698     1224504725.08  973.48169  966.20604  1301.85593
     13024    88.7138        56.4343         -151.540      -151.540     1224504725.08  973.48169  966.20604  1301.85593
     13026    88.7153        56.4410         -148.213      -148.213     1225381630.07  973.71402  966.43663  1302.16663
     13028    88.7168        56.4477         -149.318      -149.318     1227221662.24  974.20115  966.92012  1302.81808
     13030    88.7183        56.4543         -150.549      -150.549     1227339604.67  974.23236  966.95110  1302.85981
     13032    88.7198        56.4610         -153.104      -153.104     1229024725.51  974.67802  967.39343  1303.45581
     13034    88.7213        56.4600         -147.955      -147.955     1229481167.63  974.79867  967.51318  1303.61715
     13036    88.7228        56.4590         -148.143      -148.143     1230265299.94  975.00586  967.71882  1303.89423
     13038    88.7243        56.4580         -152.780      -152.780     1230929558.22  975.18130  967.89295  1304.12886
     13040    88.7258        56.4647         -152.047      -152.047     1231569611.75  975.35030  968.06069  1304.35486
     13042    88.7273        56.4714         -152.169      -152.169     1231677536.01  975.37879  968.08896  1304.39296
     13044    88.7288        56.4781         -156.057      -156.057     1233205371.66  975.78192  968.48909  1304.93208
     13046    88.7303        56.4847         -151.976      -151.976     1235009129.76  976.25744  968.96104  1305.56799
     13048    88.7318        56.4838         -152.562      -152.562     1235571706.79  976.40565  969.10815  1305.76620
     13050    88.7333        56.4828         -151.561      -151.561     1236414335.23  976.62756  969.32840  1306.06297
     13052    88.7348        56.4894         -149.101      -149.101     1236974112.90  976.77493  969.47467  1306.26004
     13054    88.7363        56.4961         -152.873      -152.873     1237114546.03  976.81189  969.51135  1306.30947
     13056    88.7378        56.4951         -149.943      -149.943     1237265900.82  976.85173  969.55089  1306.36275
     13058    88.7393        56.4941         -148.931      -148.931     1237296981.11  976.85990  969.55901  1306.37368
     13060    88.7408        56.4855         -151.754      -151.754     1237296981.11  976.85990  969.55901  1306.37368
     13062    88.7423        56.4845         -151.166      -151.166     1237093831.22  976.80644  969.50594  1306.30218
     13064    88.7439        56.4835         -154.018      -154.018     1236810258.09  976.73180  969.43186  1306.20236
     13066    88.7454        56.4748         -149.290      -149.290     1236810258.09  976.73180  969.43186  1306.20236
     13068    88.7469        56.4738         -150.211      -150.211     1237265557.42  976.85163  969.55080  1306.36262
     13070    88.7484        56.4805         -151.851      -151.851     1238101019.63  977.07146  969.76898  1306.65660
     13072    88.7499        56.4718         -148.493      -148.493     1238101019.63  977.07146  969.76898  1306.65660
     13074    88.7514        56.4785         -152.177      -152.177     1239220567.41  977.36587  970.06120  1307.05033
     13076    88.7529        56.4852         -155.388      -155.388     1240543236.96  977.71348  970.40620  1307.51518
     13078    88.7543        56.4918         -151.513      -151.513     1241950774.21  978.08311  970.77307  1308.00950
     13080    88.7558        56.4908         -154.093      -154.093     1241767946.95  978.03512  970.72544  1307.94532
     13082    88.7573        56.4975         -149.071      -149.071     1243097892.04  978.38415  971.07186  1308.41209
     13084    88.7588        56.4965         -149.852      -149.852     1242911289.95  978.33520  971.02327  1308.34662
     13086    88.7603        56.4955         -149.349      -149.349     1243245481.11  978.42287  971.11029  1308.46387
     13088    88.7618        56.4869         -150.553      -150.553     1243245481.11  978.42287  971.11029  1308.46387
     13090    88.7633        56.4935         -152.039      -152.039     1244054944.97  978.63517  971.32101  1308.74778
     13092    88.7648        56.5002         -145.029      -145.029     1244665736.95  978.79531  971.47995  1308.96193
     13094    88.7662        56.5068         -141.232      -141.232     1245185234.56  978.93146  971.61508  1309.14402
     13096    88.7678        56.5058         -140.760      -140.760     1246133947.62  979.18002  971.86178  1309.47642
     13098    88.7693        56.5048         -143.320      -143.320     1246328992.70  979.23110  971.91248  1309.54473
     13100    88.7708        56.5115         -141.312      -141.312     1247426388.91  979.51842  972.19766  1309.92897
